country,points,price,province,region_1,region_2,variety,winery
US,93,85.0,California,Green Valley,Sonoma,Pinot Noir,Iron Horse
US,85,45.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Longoria
US,88,41.0,California,Paso Robles,Central Coast,Meritage,Robert Hall
US,88,29.0,Washington,Wahluke Slope,Columbia Valley,Cabernet Sauvignon,Hard Row To Hoe
US,88,35.0,California,Livermore Valley,Central Coast,Cabernet Sauvignon,Concannon
US,91,42.0,Washington,Red Mountain,Columbia Valley,Bordeaux-style Red Blend,Sparkman
US,90,52.0,California,Napa Valley,Napa,Red Blend,Paraduxx
US,87,30.0,California,Yorkville Highlands,North Coast,Carmenère,Yorkville Cellars
US,91,35.0,California,Monterey,Central Coast,Syrah,Boekenoogen
US,87,22.0,California,Sonoma Valley,Sonoma,Chardonnay,Grove Street
US,89,30.0,California,Santa Maria Valley,Central Coast,Chardonnay,Kenneth Volk
US,90,32.0,California,Santa Maria Valley,Central Coast,Roussanne,Holus Bolus
US,90,50.0,Oregon,Oregon,Oregon Other,Pinot Noir,Iris Vineyards
US,83,19.0,New York,Long Island,Long Island,Merlot,Channing Daughters
US,88,42.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Belle Vallée
US,85,75.0,California,Oakville,Napa,Sangiovese,Swanson
US,84,19.0,California,California,California Other,Sauvignon Blanc,One Hope
US,90,40.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,J. Bookwalter
US,88,22.0,California,California,California Other,Bordeaux-style Red Blend,Cinnabar
US,85,12.0,Oregon,Oregon,Oregon Other,Pinot Gris,Dundee Springs
US,92,64.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Tendril
US,92,75.0,California,Paso Robles,Central Coast,Red Blend,Dubost
US,93,65.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Arbor Brook
US,95,60.0,Oregon,Dundee Hills,Willamette Valley,Chardonnay,The Eyrie Vineyards
US,86,15.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Ross Andrew
US,90,32.0,Oregon,Willamette Valley,Willamette Valley,Pinot Gris,Big Table Farm
US,90,19.0,California,Amador County,Sierra Foothills,Sémillon,Andis
US,86,22.0,California,Arroyo Seco,Central Coast,Pinot Noir,Blair
US,93,25.0,California,California,California Other,Orange Muscat,Quady
US,85,15.0,California,Sonoma Valley,Sonoma,Sauvignon Blanc,Kunde
US,87,45.0,New York,Finger Lakes,Finger Lakes,Bordeaux-style Red Blend,McGregor
US,96,65.0,California,Santa Barbara County,Central Coast,Chardonnay,D'Alfonso-Curran
US,87,13.0,California,Oakville,Napa,Sangiovese,Gargiulo
US,87,48.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Jada Vineyard & Winery
US,92,39.0,California,Ben Lomond Mountain,Central Coast,Pinot Noir,Soquel Vineyards
US,92,41.0,California,Santa Barbara County,Central Coast,Pinot Noir,Ojai
US,88,50.0,California,Sonoma Valley,Sonoma,Chardonnay,Three Sticks
US,91,54.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Pursued by Bear
US,97,85.0,California,Sonoma Coast,Sonoma,Pinot Noir,Cobb
US,94,36.0,California,Sonoma Coast,Sonoma,Pinot Noir,Merry Edwards
US,87,50.0,California,Alexander Valley,Sonoma,Merlot,Medlock Ames
US,89,18.0,New York,Finger Lakes,Finger Lakes,Riesling,Hermann J. Wiemer
US,95,75.0,California,Diamond Mountain District,Napa,Cabernet Sauvignon,Girard
US,89,55.0,New York,Finger Lakes,Finger Lakes,Riesling,Casa Larga
US,90,22.0,California,Sonoma County,Sonoma,Chardonnay,Pali
US,87,30.0,New York,Finger Lakes,Finger Lakes,Riesling,Fulkerson
US,82,8.0,California,California,California Other,Cabernet Merlot,Woodbridge by Robert Mondavi
US,82,18.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Cascade Ridge
US,91,40.0,California,Napa Valley,Napa,Cabernet Sauvignon,Turnbull
US,92,24.0,California,Edna Valley,Central Coast,Chardonnay,Stephen Ross
US,91,75.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Volker Eisele Family Estate
US,88,30.0,California,Sonoma Valley,Sonoma,Merlot,Kenwood
US,91,90.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Domaine Serene
US,89,24.0,California,Yolo County,Central Valley,Nebbiolo,Rosa d'Oro
US,89,28.0,Oregon,Umpqua Valley,Southern Oregon,Pinot Noir,Paul O'Brien
US,92,38.0,Washington,Walla Walla Valley (WA),Columbia Valley,Tempranillo,Saviah
US,86,15.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Zero One Vintners
US,85,16.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Chateau Ste. Michelle
US,87,30.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Carabella
US,86,25.0,California,Sonoma County,Sonoma,Pinot Noir,Alouette
US,88,30.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Amalie Robert
US,83,7.0,New York,North Fork of Long Island,Long Island,Chardonnay,Hargrave
US,83,12.0,California,California,California Other,Red Blend,Gnarly Head
US,89,35.0,California,Livermore Valley,Central Coast,Petite Sirah,Occasio
US,87,18.0,California,Russian River Valley,Sonoma,Gewürztraminer,Balletto
US,86,15.0,Washington,Yakima Valley,Columbia Valley,Pinot Gris,Mercer
US,86,22.0,California,Calistoga,Napa,Verdelho,Coquerel Family Wine Estates
US,96,40.0,California,Sonoma Coast,Sonoma,Pinot Noir,Bjornstad
US,88,28.0,California,Russian River Valley,Sonoma,Pinot Noir,Willowbrook
US,86,75.0,California,Oakville,Napa,Cabernet Sauvignon,Swanson
US,89,25.0,California,Napa Valley,Napa,Cabernet Sauvignon,Napa Cellars
US,90,39.0,Washington,Washington,Washington Other,Cabernet Sauvignon,Palouse
US,88,18.0,California,Livermore Valley,Central Coast,Chardonnay,Concannon
US,93,85.0,California,Stags Leap District,Napa,Cabernet Sauvignon,Pine Ridge
US,94,100.0,California,Napa Valley,Napa,Cabernet Sauvignon,Dalla Valle
US,89,34.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,àMaurice
US,92,20.0,California,California,California Other,Pinot Noir,Kendall-Jackson
US,86,33.0,California,Santa Ynez Valley,Central Coast,Nebbiolo,Novy
US,87,14.0,California,California,California Other,Pinot Noir,Francis Ford Coppola
US,84,35.0,Oregon,Rogue Valley,Southern Oregon,Claret,Del Rio
US,87,11.0,California,Lodi,Central Valley,Zinfandel,McManis
US,87,15.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Vin du Lac
US,87,19.0,New York,Finger Lakes,Finger Lakes,Sauvignon Blanc,Shaw
US,87,20.0,Washington,Columbia Valley (WA),Columbia Valley,Albariño,Maryhill
US,86,12.0,California,Lodi,Central Valley,Merlot,Ironstone
US,82,29.0,California,Spring Mountain District,Napa,Chardonnay,Keenan
US,87,18.0,New York,North Fork of Long Island,Long Island,Chardonnay,McCall
US,87,24.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Dusted Valley
US,88,15.0,California,Santa Ynez Valley,Central Coast,Sauvignon Blanc,Gainey
US,92,75.0,California,Central Coast,Central Coast,Syrah,Sanguis
US,91,36.0,Washington,Columbia Valley (WA),Columbia Valley,Rhône-style Red Blend,Ott & Murphy
US,85,18.0,California,Lodi,Central Valley,Red Blend,Incognito
US,91,85.0,California,Rutherford,Napa,Cabernet Sauvignon,Artesa
US,87,35.0,California,Russian River Valley,Sonoma,Pinot Noir,J Vineyards & Winery
US,92,21.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Lachini
US,91,36.0,California,Santa Lucia Highlands,Central Coast,Chardonnay,McIntyre Vineyards
US,85,24.0,California,Paso Robles,Central Coast,Cabernet Sauvignon,Robert Hall
US,88,22.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Lullaby
US,91,25.0,California,Napa Valley,Napa,Cabernet Sauvignon,Martin Ray
US,86,16.0,Oregon,Oregon,Oregon Other,Pinot Noir,Battle Creek
US,91,85.0,California,Calistoga,Napa,Cabernet Sauvignon,Vermeil
US,86,32.0,California,Livermore Valley,Central Coast,Cabernet Sauvignon,Entropy Cellars
US,88,30.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Sineann
US,85,30.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Holmes Harbor Cellars
US,88,18.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Arbor Crest
US,88,18.0,California,California,California Other,Syrah,Terre Rouge
US,84,29.0,Washington,Columbia Valley (WA),Columbia Valley,Tempranillo,Three Rivers
US,88,43.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Le Vigne
US,92,70.0,California,Happy Canyon of Santa Barbara,Central Coast,Malbec,Rideau
US,89,45.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Coelho
US,87,35.0,California,Paso Robles,Central Coast,Roussanne,Tablas Creek
US,84,23.0,California,Monterey County,Central Coast,Chardonnay,Cru
US,91,42.0,California,Russian River Valley,Sonoma,Pinot Noir,Marimar Estate
US,90,25.0,California,Alexander Valley,Sonoma,Syrah,Field Stone
US,88,38.0,Washington,Red Mountain,Columbia Valley,Merlot,Henry Earl
US,89,36.0,California,Santa Lucia Highlands,Central Coast,Chardonnay,El Pistolero
US,90,28.0,California,Russian River Valley,Sonoma,Cabernet Franc,Bailiwick
US,89,20.0,California,Edna Valley,Central Coast,Grüner Veltliner,Zocker
US,88,25.0,California,Russian River Valley,Sonoma,Pinot Noir,De Loach
US,86,20.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Alexander Valley Vineyards
US,84,11.0,California,California,California Other,Merlot,Little Black Dress
US,87,24.0,California,Santa Maria Valley,Central Coast,Albariño,Kenneth Volk
US,94,44.0,California,Sonoma Coast,Sonoma,Pinot Noir,De Loach
US,86,36.0,California,Paso Robles,Central Coast,Syrah,Venteux
US,90,60.0,California,Russian River Valley,Sonoma,Pinot Noir,Chasseur
US,86,30.0,California,Knights Valley,Sonoma,Merlot,Summers
US,85,17.0,California,Santa Barbara County,Central Coast,Chardonnay,Lucas & Lewellen
US,87,16.0,California,Central Coast,Central Coast,Zinfandel,Sextant
US,87,44.0,California,Atlas Peak,Napa,Cabernet Sauvignon,Cobblestone
US,82,22.0,California,Carneros,Napa-Sonoma,Chardonnay,Jacella
US,91,45.0,California,Napa Valley,Napa,Zinfandel,Robert Biale
US,93,60.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Ponzi
US,86,38.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Ross Andrew
US,92,30.0,California,Spring Mountain District,Napa,Gewürztraminer,Stony Hill
US,90,32.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Franc,Mosquito Fleet
US,85,36.0,California,Sonoma County,Sonoma,Syrah,Collier Falls
US,94,44.0,California,Monterey County,Central Coast,Chardonnay,Big Basin
US,84,11.0,California,Lodi,Central Valley,Cabernet Sauvignon,Tortoise Creek
US,85,34.0,California,Russian River Valley,Sonoma,Zinfandel,Portalupi
US,92,85.0,California,Calistoga,Napa,Cabernet Sauvignon,Ramian
US,91,65.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,The Eyrie Vineyards
US,84,40.0,California,Paso Robles,Central Coast,G-S-M,Summerwood
US,85,22.0,California,Russian River Valley,Sonoma,Chardonnay,Louis M. Martini
US,92,39.0,Washington,Red Mountain,Columbia Valley,Merlot,Efeste
US,94,75.0,Washington,Walla Walla Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Substance
US,88,16.0,New York,Finger Lakes,Finger Lakes,Riesling,Atwater
US,89,31.0,California,Livermore Valley,Central Coast,Rhône-style Red Blend,Fenestra
US,86,16.0,Washington,Columbia Valley (WA),Columbia Valley,Pinot Gris,Maryhill
US,86,11.0,California,California,California Other,Petite Sirah,Bogle
US,86,39.0,Oregon,Umpqua Valley,Southern Oregon,Pinot Noir,Reustle
US,87,28.0,Washington,Columbia Valley (WA),Columbia Valley,Petit Verdot,Animale
US,89,18.0,Washington,Yakima Valley,Columbia Valley,Sémillon,Airfield Estates
US,94,43.0,California,Russian River Valley,Sonoma,Syrah,MacLaren
US,92,79.0,Washington,Red Mountain,Columbia Valley,Bordeaux-style Red Blend,DeLille
US,86,25.0,Washington,Columbia Valley (WA),Columbia Valley,Barbera,Wind Rose
US,94,40.0,Washington,Snipes Mountain,Columbia Valley,Grenache,Latta
US,92,26.0,California,Napa Valley,Napa,Zinfandel,Madrigal
US,85,20.0,Oregon,Columbia Valley (OR),Oregon Other,Red Blend,Copper Belt
US,87,28.0,Washington,Yakima Valley,Columbia Valley,Malbec,Camaraderie
US,87,13.0,California,Napa County-Lake County,North Coast,Cabernet Sauvignon,Jade Mountain
US,85,12.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Snoqualmie
US,87,25.0,California,Santa Ynez Valley,Central Coast,Viognier,Ampelos
US,92,50.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Longoria
US,82,39.0,California,Arroyo Seco,Central Coast,Pinot Noir,Scott Family
US,94,210.0,California,Napa Valley,Napa,Cabernet Sauvignon,Stag's Leap Wine Cellars
US,91,70.0,California,North Coast,North Coast,Cabernet Sauvignon,Keating
US,87,29.0,Washington,Washington,Washington Other,Red Blend,Veranda Beach
US,91,50.0,California,Napa Valley,Napa,Cabernet Sauvignon,Hunnicutt
US,90,80.0,California,Stags Leap District,Napa,Cabernet Sauvignon,Terlato
US,91,49.0,California,Russian River Valley,Sonoma,Chardonnay,Rochioli
US,84,24.0,California,Dry Creek Valley,Sonoma,Zinfandel,Mazzocco
US,94,55.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,K Vintners
US,94,40.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Syncline
US,91,38.0,California,Paso Robles,Central Coast,Rosé,Clos Solène
US,89,23.0,California,Calaveras County,Sierra Foothills,Merlot,Chatom Vineyards
US,90,22.0,Washington,Columbia Valley (WA),Columbia Valley,Chenin Blanc,Merriman
US,90,40.0,California,Russian River Valley,Sonoma,Zinfandel,Acorn
US,91,45.0,California,Napa Valley,Napa,Sauvignon Blanc,Grieve
US,91,29.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Amavi
US,86,24.0,California,Carneros,Napa-Sonoma,Chardonnay,Clos du Val
US,88,27.0,Oregon,Rogue Valley,Southern Oregon,Viognier,Folin Cellars
US,92,28.0,Oregon,Dundee Hills,Willamette Valley,Riesling,Alexana
US,88,35.0,California,Napa Valley,Napa,Merlot-Cabernet Franc,Lateral
US,82,20.0,Washington,Yakima Valley,Columbia Valley,Pinot Gris,Maragas
US,90,35.0,California,Russian River Valley,Sonoma,Pinotage,Longboard
US,91,50.0,Oregon,Willamette Valley,Willamette Valley,Sparkling Blend,Argyle
US,84,48.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Vision Cellars
US,89,48.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Sparkman
US,86,55.0,California,Napa Valley,Napa,Cabernet Sauvignon,Lawer
US,91,35.0,California,Carneros,Napa-Sonoma,Pinot Noir,Frank Family
US,87,37.0,California,Lodi,Central Valley,Zinfandel,Klinker Brick
US,86,10.0,California,California,California Other,Pinot Grigio,Belle Ambiance
US,92,60.0,California,Sonoma Coast,Sonoma,Pinot Noir,Landmark
US,91,30.0,Washington,Wahluke Slope,Columbia Valley,Cabernet Sauvignon,Columbia Crest
US,84,35.0,California,Dry Creek Valley,Sonoma,Zinfandel,V. Sattui
US,90,75.0,California,Sonoma Coast,Sonoma,Pinot Noir,Keller Estate
US,86,13.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Zero One Vintners
US,90,40.0,Washington,Washington,Washington Other,Bordeaux-style Red Blend,Red Sky
US,88,16.0,California,Santa Ynez Valley,Central Coast,Sauvignon Blanc,Buttonwood
US,92,35.0,Oregon,Applegate Valley,Southern Oregon,Marsanne-Roussanne,Cowhorn
US,88,28.0,California,Amador County,Sierra Foothills,Zinfandel,Andis
US,93,82.0,California,Sonoma Coast,Sonoma,Pinot Noir,Williams Selyem
US,89,28.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,àMaurice
US,94,135.0,California,Napa Valley,Napa,Cabernet Sauvignon,ZD
US,93,46.0,California,Happy Canyon of Santa Barbara,Central Coast,Merlot,Barrack
US,86,25.0,California,Napa Valley,Napa,Cabernet Sauvignon,Oberon
US,85,10.0,California,California,California Other,Red Blend,Grand Pacific
US,92,40.0,California,Santa Cruz Mountains,Central Coast,Chardonnay,Ridge
US,93,45.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Au Bon Climat
US,87,25.0,California,Napa Valley,Napa,Cabernet Sauvignon,Sterling
US,83,65.0,California,Temecula Valley,South Coast,Petite Sirah,Fazeli Cellars
US,87,12.0,New York,Cayuga Lake,Finger Lakes,Riesling,Hosmer
US,85,14.0,California,Sonoma County,Sonoma,Red Blend,Blue Nomad
US,87,26.0,California,Central Coast,Central Coast,Pinot Noir,City Winery Chicago
US,91,44.0,California,Sonoma Coast,Sonoma,Pinot Noir,Gros Ventre
US,87,16.0,California,California,California Other,Red Blend,LangeTwins
US,90,58.0,California,Arroyo Grande Valley,Central Coast,Pinot Noir,Talley
US,94,55.0,California,Santa Barbara County,Central Coast,Syrah,Tensley
US,90,29.0,California,Santa Cruz Mountains,Central Coast,Cabernet Franc,Cooper-Garrod
US,87,30.0,Washington,Red Mountain,Columbia Valley,Bordeaux-style Red Blend,Hedges
US,90,10.0,California,California,California Other,Merlot,Dark Horse
US,90,44.0,California,Santa Ynez Valley,Central Coast,Syrah,Foxen
US,87,38.0,California,Sonoma County,Sonoma,Zinfandel,Buena Vista
US,88,18.0,Oregon,Columbia Gorge (OR),Oregon Other,Gewürztraminer,Brooks
US,91,36.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Tamarack Cellars
US,88,60.0,California,Carneros,Napa-Sonoma,Pinot Noir,Robert Mondavi
US,85,31.0,California,Napa Valley,Napa,Pinot Noir,Markham
US,92,90.0,California,Carneros,Napa-Sonoma,Pinot Noir,Donum
US,86,52.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Jordan
US,94,30.0,Oregon,Dundee Hills,Willamette Valley,Riesling,Harper Voit
US,90,20.0,Oregon,Elkton Oregon,Southern Oregon,Pinot Noir,River's Edge
US,85,19.0,California,Russian River Valley,Sonoma,Zinfandel,Novy
US,93,46.0,California,Russian River Valley,Sonoma,Pinot Noir,Joseph Jewell
US,88,35.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Sinclair Estate Vineyards
US,93,75.0,California,Mount Veeder,Napa,Syrah,Château Potelle
US,94,50.0,California,Napa Valley,Napa,Cabernet Sauvignon,Davies
US,84,12.0,California,North Coast,North Coast,Red Blend,Novy
US,86,23.0,California,Sonoma County-Monterey County,California Other,Pinot Noir,Ghost Pines
US,87,30.0,New York,Finger Lakes,Finger Lakes,Champagne Blend,Glenora
US,88,20.0,California,Dry Creek Valley,Sonoma,Rosé,Gustafson Family
US,92,50.0,California,Rutherford,Napa,Cabernet Sauvignon,Round Pond
US,90,20.0,California,Santa Ynez Valley,Central Coast,Riesling,Gainey
US,85,32.0,California,Sonoma Coast,Sonoma,Grenache,Burt Street Cellars
US,90,24.0,Oregon,Ribbon Ridge,Willamette Valley,Grüner Veltliner,Chehalem
US,87,29.0,California,Russian River Valley,Sonoma,Pinot Noir,Balletto
US,89,18.0,New York,Finger Lakes,Finger Lakes,Pinot Noir,Thirsty Owl Wine Company
US,94,56.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Testarossa
US,87,18.0,California,Shenandoah Valley (CA),Sierra Foothills,Zinfandel,Amador Foothill Winery
US,84,13.0,California,Dry Creek Valley,Sonoma,Merlot,Sonoma Creek
US,89,35.0,Washington,Yakima Valley,Columbia Valley,Cabernet Sauvignon,Manu Propria
US,83,25.0,New York,Finger Lakes,Finger Lakes,Riesling,Wagner
US,94,55.0,California,San Luis Obispo County,Central Coast,Pinot Noir,Cutruzzola
US,90,32.0,Washington,Columbia Valley (WA),Columbia Valley,Rhône-style Red Blend,Helix by Reininger
US,94,56.0,California,Dry Creek Valley,Sonoma,Zinfandel,Ledson
US,89,13.0,Washington,Yakima Valley,Columbia Valley,Syrah,Lone Birch
US,91,29.0,California,California,California Other,Tempranillo,Straight Line
US,87,18.0,California,Russian River Valley,Sonoma,Chardonnay,Castle Rock
US,88,20.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Gravel Bar
US,93,50.0,California,Napa Valley,Napa,Cabernet Sauvignon,Volker Eisele Family Estate
US,91,275.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,BOND
US,87,20.0,California,San Luis Obispo County,Central Coast,Pinot Noir,Bishop's Peak
US,82,13.0,Oregon,Willamette Valley,Willamette Valley,Pinot Gris,Willamette Valley Vineyards
US,91,45.0,California,Amador County,Sierra Foothills,Barbera,Portalupi
US,83,30.0,California,Amador County,Sierra Foothills,Nebbiolo,Domenico
US,94,165.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Cayuse
US,93,59.0,California,Sonoma Coast,Sonoma,Pinot Noir,Sojourn
US,88,28.0,Oregon,Dundee Hills,Willamette Valley,Chardonnay,Stoller
US,84,35.0,California,Livermore Valley,Central Coast,White Blend,Las Positas
US,83,19.0,New York,Finger Lakes,Finger Lakes,Cabernet Sauvignon,Keuka Spring
US,87,20.0,Oregon,Rogue Valley,Southern Oregon,Chardonnay,J. Scott Cellars
US,86,22.0,California,Napa Valley,Napa,Zinfandel,Michael Pozzan
US,88,36.0,Washington,Wahluke Slope,Columbia Valley,Red Blend,Columbia Winery
US,82,16.0,California,California,California Other,Cabernet Sauvignon,Cannonball
US,93,40.0,California,Santa Barbara County,Central Coast,Syrah,Dragonette
US,90,32.0,California,Arroyo Seco,Central Coast,Zinfandel,Mesa Del Sol
US,88,45.0,California,Russian River Valley,Sonoma,Pinot Noir,Lost Canyon
US,85,17.0,California,Napa Valley,Napa,Zinfandel,Dominican Oaks
US,92,38.0,California,Livermore Valley,Central Coast,Cabernet Sauvignon,Dante Robere
US,89,12.0,California,Clarksburg,Central Valley,Chenin Blanc,Dry Creek Vineyard
US,91,35.0,California,Russian River Valley,Sonoma,Pinot Noir,Mayo
US,88,20.0,California,Napa Valley,Napa,Moscato,Robert Mondavi
US,85,28.0,California,Carneros,Napa-Sonoma,Pinot Noir,Gatos Locos
US,89,15.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,North by Northwest
US,88,48.0,California,Paso Robles Willow Creek District,Central Coast,Rhône-style Red Blend,Lone Madrone
US,87,28.0,California,Oak Knoll District,Napa,Viognier,Materra Cunat Family Vineyards
US,85,25.0,New York,North Fork of Long Island,Long Island,Merlot,Sherwood House Vineyards
US,92,50.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Amalie Robert
US,85,28.0,Oregon,McMinnville,Willamette Valley,Rosé,Coelho
US,94,36.0,Washington,Washington,Washington Other,Chardonnay,Abeja
US,87,29.0,California,Alexander Valley,Sonoma,Sangiovese,DeLorimier
US,91,30.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Forgeron
US,87,16.0,California,California,California Other,White Blend,Rosa d'Oro
US,88,15.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Kamiak
US,96,75.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Au Bon Climat
US,89,12.0,California,Lodi,Central Valley,Zinfandel,Gnarly Head
US,86,19.0,California,Napa Valley,Napa,Sauvignon Blanc,Black Stallion
US,91,45.0,Washington,Red Mountain,Columbia Valley,Red Blend,JM Cellars
US,94,56.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Bethel Heights
US,92,35.0,Oregon,McMinnville,Willamette Valley,Pinot Noir,Hyland
US,91,40.0,California,Russian River Valley,Sonoma,Chardonnay,Hartford Court
US,91,25.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Trinity Vineyards
US,87,37.0,California,Napa Valley,Napa,Chardonnay,Pride Mountain
US,90,65.0,California,Carneros,Napa-Sonoma,Pinot Noir,Larry Hyde and Sons
US,87,15.0,California,California,California Other,Pinot Noir,Fetzer
US,87,38.0,California,Russian River Valley,Sonoma,Pinot Noir,J Vineyards & Winery
US,88,14.0,California,Sonoma County,Sonoma,Sangiovese,Valley of the Moon
US,90,85.0,Washington,Red Mountain,Columbia Valley,Syrah,Col Solare
US,89,14.0,California,California,California Other,Muscat,Red Electra
US,84,15.0,New York,Finger Lakes,Finger Lakes,Cabernet Franc,McGregor
US,91,34.0,Washington,Columbia Valley (WA),Columbia Valley,Malbec,àMaurice
US,90,65.0,Washington,Yakima Valley,Columbia Valley,Syrah,Côte Bonneville
US,83,8.0,California,California,California Other,Cabernet Sauvignon,Redtree
US,85,12.0,Washington,Yakima Valley,Columbia Valley,Chardonnay,Lone Birch
US,91,49.0,California,Arroyo Grande Valley,Central Coast,Chardonnay,Testarossa
US,87,40.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Stoller
US,86,24.0,California,Fair Play,Sierra Foothills,Grenache Blend,Baiocchi Wines
US,92,48.0,California,Sonoma Coast,Sonoma,Pinot Noir,Calicaro
US,87,24.0,Washington,Columbia Valley (WA),Columbia Valley,Zinfandel,Maryhill
US,88,15.0,New York,Finger Lakes,Finger Lakes,Gewürztraminer-Riesling,Goose Watch
US,92,44.0,California,Monterey County,Central Coast,Pinot Noir,Big Basin
US,90,35.0,California,Sonoma Coast,Sonoma,Pinot Noir,Chronicle
US,88,34.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Dumas Station
US,88,39.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Mosquito Fleet
US,83,10.0,California,California,California Other,Pinot Noir,Insatiable
US,93,60.0,Washington,Walla Walla Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Pepper Bridge
US,89,60.0,California,Russian River Valley,Sonoma,Pinot Noir,Chalk Hill
US,82,40.0,California,Sonoma Valley,Sonoma,Sangiovese,Muscardini
US,94,40.0,California,Russian River Valley,Sonoma,Chardonnay,Lynmar
US,92,65.0,California,Oakville,Napa,Cabernet Sauvignon,Nickel & Nickel
US,89,75.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Roco
US,86,12.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Drumheller
US,86,25.0,Washington,Red Mountain,Columbia Valley,Carmenère,Animale
US,87,30.0,California,Santa Cruz Mountains,Central Coast,Chardonnay,Martin Ray
US,89,29.0,California,El Dorado,Sierra Foothills,Red Blend,Everhart Cellars
US,84,10.0,California,Lodi,Central Valley,Pinot Grigio,Peltier
US,87,65.0,California,Diamond Mountain District,Napa,Cabernet Sauvignon,Wallis Family Estate
US,89,17.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Hedges Family Estate
US,90,35.0,California,Santa Barbara County,Central Coast,Red Blend,Silver
US,94,65.0,California,Santa Ynez Valley,Central Coast,Syrah,Larner
US,87,21.0,Washington,Yakima Valley,Columbia Valley,Viognier,Stevens
US,88,25.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Burnt Bridge
US,92,19.0,New York,Finger Lakes,Finger Lakes,Cabernet Franc,Keuka Spring
US,92,85.0,California,Oakville,Napa,Cabernet Sauvignon,Vine Cliff
US,92,43.0,California,Temecula Valley,South Coast,Red Blend,Falkner
US,92,40.0,California,Napa Valley,Napa,Cabernet Sauvignon,Zahtila
US,89,20.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Januik
